Total Topk Error Scores,Predicted Values,Ground Values
1.4533485169196085,1.0,1.0
1.930564437693569,1.0,1.0
1.9444957761396837,1.0,1.0
2.215187008896099,1.0,1.0
1.9656376755202558,1.0,1.0
2.188472228800228,1.0,1.0
1.634023014828868,1.0,1.0
1.9116250474256322,1.0,1.0
2.307406835775496,1.0,1.0
2.122311419255333,1.0,1.0
2.8616738773020853,1.0,1.0
2.882488025891539,1.0,1.0
2.6870256260734555,1.0,1.0
2.7854950923297657,1.0,1.0
2.729090005343574,1.0,1.0
2.645544256666412,1.0,1.0
2.585268001601346,1.0,1.0
2.563518135240614,1.0,1.0
2.556689490747321,1.0,1.0
2.536195054435692,1.0,1.0
2.456891783503807,1.0,1.0
2.457674827562311,1.0,1.0
2.3937153953538117,1.0,1.0
2.4149720104132655,1.0,1.0
2.378249411856226,1.0,1.0
2.2187606068835857,1.0,1.0
2.2171113767427992,1.0,1.0
2.105410546624859,1.0,1.0
2.209499601131292,1.0,1.0
3.072845874895891,1.0,1.0
3.6888028762472556,1.0,1.0
3.6909883029382407,1.0,1.0
3.880213685167747,1.0,1.0
1.8571029755690787,1.0,1.0
1.627860804191956,1.0,1.0
2.2451485347255273,1.0,1.0
1.895490796617211,1.0,1.0
1.542696791517835,1.0,1.0
1.2579803052849106,1.0,1.0
0.8467308650238322,0.0,1.0
2.8272656727392604,1.0,1.0
3.365604722046153,1.0,1.0
3.3621287949419005,1.0,1.0
3.46731970912944,1.0,1.0
2.5451137624240383,1.0,1.0
2.60238933092493,1.0,1.0
1.464700909939332,1.0,1.0
1.2050708585976124,1.0,1.0
1.3355590011299883,1.0,1.0
1.4623288054752535,1.0,1.0
1.5899594387585876,1.0,1.0
2.6491086420227177,1.0,1.0
3.311355041709448,1.0,1.0
3.5739205774865486,1.0,1.0
3.9769066618582007,1.0,1.0
2.098242311219784,1.0,1.0
2.29521688017401,1.0,1.0
2.3884940472406213,1.0,1.0
2.4005673138097814,1.0,1.0
3.009329394138722,1.0,1.0
3.986624626523535,1.0,1.0
4.932635550734418,1.0,1.0
5.267322800876338,1.0,1.0
3.701186626755674,1.0,1.0
2.9109696562784966,1.0,1.0
2.263172725373844,1.0,1.0
2.214295140199142,1.0,1.0
2.281659477695573,1.0,1.0
2.3435359482842655,1.0,1.0
2.4033355514329053,1.0,1.0
2.4627247551050093,1.0,1.0
2.482820051662695,1.0,1.0
2.6041111526462437,1.0,1.0
3.269558767603602,1.0,1.0
3.339576116587353,1.0,1.0
3.4907910318525337,1.0,1.0
1.9459551725811517,1.0,1.0
1.6251505855856119,1.0,1.0
1.1555483872782328,1.0,1.0
1.0032523999185181,1.0,1.0
1.429430364536438,1.0,1.0
1.5409258144440487,1.0,1.0
2.1515506955442247,1.0,1.0
3.008532171178746,1.0,1.0
2.7372946971142027,1.0,1.0
1.697243239742181,1.0,1.0
1.6946276374355178,1.0,1.0
1.8689391088545455,1.0,1.0
1.9273729366747148,1.0,1.0
1.9842407223161191,1.0,1.0
2.1243170011194343,1.0,1.0
2.570918229162795,1.0,1.0
2.7125465484857383,1.0,1.0
2.6368523034600058,1.0,1.0
2.3442971828490218,1.0,1.0
2.125756517109734,1.0,1.0
2.0150407229937617,1.0,1.0
2.0048111150108348,1.0,1.0
2.3166677603146906,1.0,1.0
3.134841515915874,1.0,1.0
3.7429745678000725,1.0,1.0
3.1656745785504885,1.0,1.0
2.3731074316927536,1.0,1.0
2.091301256182733,1.0,1.0
2.0524382866346143,1.0,1.0
2.039214362672897,1.0,1.0
2.2184834499594803,1.0,1.0
2.4961422901144865,1.0,1.0
3.4286166632312414,1.0,1.0
5.750802499276983,1.0,1.0
7.580691541486002,1.0,1.0
11.095071478041616,1.0,1.0
11.599454284364864,1.0,1.0
11.522427569734461,1.0,1.0
11.632251710428859,1.0,1.0
10.21349010729072,1.0,1.0
9.376206292315803,1.0,1.0
8.93017650963834,1.0,1.0
8.707174199481686,1.0,1.0
8.514385312151594,1.0,1.0
8.344589678814545,1.0,1.0
8.345804620693029,1.0,1.0
8.415467483671854,1.0,1.0
8.459795563111179,1.0,1.0
8.447233538741338,1.0,1.0
8.473795845341405,1.0,1.0
8.379252265121739,1.0,1.0
8.449112137974485,1.0,1.0
8.517217793735089,1.0,1.0
8.581898222674708,1.0,1.0
8.637975696495955,1.0,1.0
8.660348469463745,1.0,1.0
8.608726163778215,1.0,1.0
8.386559358485982,1.0,1.0
10.151880844974148,1.0,1.0
12.159677452117565,1.0,1.0
14.518370411582849,1.0,1.0
17.359641165986897,1.0,1.0
18.119312204846896,1.0,1.0
18.54877164143457,1.0,1.0
18.73914083147614,1.0,1.0
18.562878970938453,1.0,1.0
18.55354527074166,1.0,1.0
18.560274201602187,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
18.554814254515893,1.0,1.0
17.64230626517934,1.0,1.0
17.487373046722873,1.0,1.0
17.21939644186557,1.0,1.0
17.115935484201547,1.0,1.0
18.052301576573086,1.0,1.0
18.207234795029553,1.0,1.0
17.801164848186417,1.0,1.0
13.611812106141807,1.0,1.0
9.554682083479438,1.0,1.0
5.195602439953277,1.0,1.0
2.5908661151228145,1.0,1.0
2.171447978049651,1.0,1.0
1.7858652203056953,1.0,1.0
1.3432989218373355,1.0,1.0
1.7503476904058664,1.0,1.0
2.434690188327394,1.0,1.0
2.1270186767271784,1.0,1.0
2.480001823416519,1.0,1.0
2.909380340955269,1.0,1.0
2.529945772882914,1.0,1.0
2.1101409616383577,1.0,1.0
1.527748760675065,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.3948390057294102,1.0,1.0
2.8815095637307158,1.0,1.0
2.900008926762701,1.0,1.0
3.020140490755588,1.0,1.0
1.7752472420959071,1.0,1.0
2.132582317652475,1.0,1.0
2.098166801430649,1.0,1.0
1.870982266195187,1.0,1.0
2.1993407485819017,1.0,1.0
2.285918772474979,1.0,1.0
2.311012384676833,1.0,1.0
2.441393936152082,1.0,1.0
2.057722821027103,1.0,1.0
2.1854720495976805,1.0,1.0
1.9040447003697103,1.0,1.0
2.1348982075284275,1.0,1.0
2.509705715460841,1.0,1.0
2.3185974764869917,1.0,1.0
2.8271825030522812,1.0,1.0
2.8862579435267963,1.0,1.0
2.7253267332662388,1.0,1.0
2.8384230870178513,1.0,1.0
2.7472423322963597,1.0,1.0
2.669642906963813,1.0,1.0
2.29882472164773,1.0,1.0
2.598843077644596,1.0,1.0
2.441642383831241,1.0,1.0
1.7409881159002527,1.0,1.0
1.538079905299279,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.5634623504974112,1.0,1.0
2.189836367140257,1.0,1.0
2.386176718055481,1.0,1.0
2.001313929670647,1.0,1.0
1.3627484670386998,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.6692892609783323,1.0,1.0
2.0370591272406693,1.0,1.0
1.9870337329227015,1.0,1.0
1.8394043824820894,1.0,1.0
1.4851305293890702,1.0,1.0
1.2539703749188231,1.0,1.0
1.3923027701716708,1.0,1.0
1.5990004049771445,1.0,1.0
1.617128974712566,1.0,1.0
1.740712293572623,1.0,1.0
1.9631928453107281,1.0,1.0
2.055301450723511,1.0,1.0
2.222653307730922,1.0,1.0
2.161428450057385,1.0,1.0
2.133239705528445,1.0,1.0
2.05495337907798,1.0,1.0
2.1403528321366068,1.0,1.0
2.2245230020792635,1.0,1.0
2.300664409415762,1.0,1.0
2.4254469767724354,1.0,1.0
2.335172121871286,1.0,1.0
2.2536120600971046,1.0,1.0
2.276625191880908,1.0,1.0
2.293849259177638,1.0,1.0
2.2742103006038668,1.0,1.0
2.3779234022593227,1.0,1.0
2.3060445834612873,1.0,1.0
2.3115691025072573,1.0,1.0
2.3317569435374836,1.0,1.0
2.3481531600445695,1.0,1.0
2.429635013178582,1.0,1.0
2.2308014872403423,1.0,1.0
1.6078575669979585,1.0,1.0
1.2646678651414458,1.0,1.0
1.277330706546136,1.0,1.0
1.76230493859557,1.0,1.0
2.2733840515186365,1.0,1.0
2.056947004800139,1.0,1.0
1.6625977395336755,1.0,1.0
1.4436330397973847,1.0,1.0
1.2721235299934452,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.3813313412647803,1.0,1.0
1.4751929181345242,1.0,1.0
1.2738115050554282,1.0,1.0
1.2539703749188231,1.0,1.0
1.4252371829155415,1.0,1.0
1.4859938531311172,1.0,1.0
1.7086007970976258,1.0,1.0
1.8114026265525789,1.0,1.0
1.8753137582689137,1.0,1.0
1.8720803633896441,1.0,1.0
1.875351115584382,1.0,1.0
1.8770372695058044,1.0,1.0
1.8787963445809341,1.0,1.0
1.8820187136513282,1.0,1.0
1.8842776389824205,1.0,1.0
1.8872528139015232,1.0,1.0
1.8897987974914119,1.0,1.0
1.8911424584033156,1.0,1.0
1.892837579710884,1.0,1.0
1.8934358877906479,1.0,1.0
1.8945873205522525,1.0,1.0
1.8956648335194195,1.0,1.0
1.8969106887810596,1.0,1.0
1.8981441323650565,1.0,1.0
1.900468947603901,1.0,1.0
1.9022699452092646,1.0,1.0
1.9042047606724382,1.0,1.0
1.9070072726473792,1.0,1.0
1.4145613670454418,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.3398279324160045,1.0,1.0
1.3643105227142953,1.0,1.0
1.3709742489670942,1.0,1.0
1.26990730505621,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.412528390401434,1.0,1.0
1.2857105746780033,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.326064070169307,1.0,1.0
1.3171047680152124,1.0,1.0
1.3491040725625492,1.0,1.0
1.3754244581767783,1.0,1.0
1.3736499599869023,1.0,1.0
1.433804183109249,1.0,1.0
1.4622194581328867,1.0,1.0
1.529631630966859,1.0,1.0
1.4040437588228734,1.0,1.0
1.311664846173899,1.0,1.0
1.5976106320342454,1.0,1.0
1.775061036735636,1.0,1.0
1.8293220761031608,1.0,1.0
1.7175804970665252,1.0,1.0
1.742847352574087,1.0,1.0
1.7670790183523706,1.0,1.0
1.7823873074279728,1.0,1.0
1.7838930667798605,1.0,1.0
1.7740693113284256,1.0,1.0
3.184183546123848,1.0,1.0
3.760458886534528,1.0,1.0
2.4701786844142815,1.0,1.0
2.0504302563985175,1.0,1.0
1.713075268309762,1.0,1.0
1.5645663499877425,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.277716540638236,1.0,1.0
1.3106202712414474,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2958820897805743,1.0,1.0
1.3775944368876811,1.0,1.0
1.7398034834137195,1.0,1.0
2.1322150506309727,1.0,1.0
2.38388053386862,1.0,1.0
1.3267486145553522,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2770299338576099,1.0,1.0
2.5853189730489414,1.0,1.0
3.3439356107304197,1.0,1.0
3.605126224230727,1.0,1.0
4.019097783108308,1.0,1.0
1.8351479749286401,1.0,1.0
1.870308899572106,1.0,1.0
2.058343479779129,1.0,1.0
2.1190817193455116,1.0,1.0
2.083279619187688,1.0,1.0
2.067487325782129,1.0,1.0
2.052632890064826,1.0,1.0
2.043223470728014,1.0,1.0
2.0435071510593197,1.0,1.0
2.04371384334409,1.0,1.0
2.0542677642071117,1.0,1.0
2.06708905056334,1.0,1.0
2.084480670259917,1.0,1.0
2.102103108755651,1.0,1.0
2.1218094779594456,1.0,1.0
2.1675202110069205,1.0,1.0
3.069187012600378,1.0,1.0
2.8847921010779536,1.0,1.0
2.4702993613434705,1.0,1.0
2.186565354449195,1.0,1.0
2.1904010675224908,1.0,1.0
2.196720727580087,1.0,1.0
2.6293743007548462,1.0,1.0
2.5317996246992096,1.0,1.0
2.214459423294681,1.0,1.0
2.240683224570839,1.0,1.0
2.2806784541872727,1.0,1.0
2.35331311828003,1.0,1.0
2.4668643020046237,1.0,1.0
3.526609137790021,1.0,1.0
2.6514131054082077,1.0,1.0
2.7077543800793933,1.0,1.0
2.7320907539612644,1.0,1.0
2.7537348701476154,1.0,1.0
2.7646518226847228,1.0,1.0
2.7828587265970555,1.0,1.0
2.7937765375511834,1.0,1.0
2.7983223560456363,1.0,1.0
2.8037593461512773,1.0,1.0
2.8116662389634386,1.0,1.0
2.8205323185531066,1.0,1.0
2.833527636091791,1.0,1.0
2.8445517931059916,1.0,1.0
2.85308205450652,1.0,1.0
2.8602805152051314,1.0,1.0
2.8648771214809114,1.0,1.0
2.8673853202600377,1.0,1.0
3.0264711980073327,1.0,1.0
2.8701695599131645,1.0,1.0
2.870807996596791,1.0,1.0
2.8713730480873347,1.0,1.0
2.8718515887040663,1.0,1.0
2.872243148361473,1.0,1.0
2.8725126439949302,1.0,1.0
2.872293092108428,1.0,1.0
3.0480821805312224,1.0,1.0
2.605235582517653,1.0,1.0
2.1639001866453844,1.0,1.0
1.5558425969385536,1.0,1.0
1.4664861162633134,1.0,1.0
1.538942273477667,1.0,1.0
1.4657072326065674,1.0,1.0
1.315822420117481,1.0,1.0
1.4221822553900918,1.0,1.0
1.5731250819576565,1.0,1.0
1.7297345785416742,1.0,1.0
2.004729499355255,1.0,1.0
2.0217475169117205,1.0,1.0
1.9804761035289662,1.0,1.0
1.954514774996684,1.0,1.0
1.7954207192984475,1.0,1.0
1.610941214322184,1.0,1.0
1.3831306437853175,1.0,1.0
1.3531136445860907,1.0,1.0
1.3471507395130224,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
2.35727353604935,1.0,1.0
2.5216326123335717,1.0,1.0
2.475489226474205,1.0,1.0
1.803861219054836,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.412226367993048,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2539703749188231,1.0,1.0
1.2102697000051914,1.0,1.0
1.5230870811899124,1.0,1.0
2.276972642199845,1.0,1.0
3.0501130785960076,1.0,1.0
3.006445620505406,1.0,1.0
3.171307411995922,1.0,1.0
3.2312037054330394,1.0,1.0
2.3463415080872747,1.0,1.0
2.3072944608065815,1.0,1.0
1.892690289690662,1.0,1.0
2.703724771406426,1.0,1.0
2.8293408693759323,1.0,1.0
2.9944495878018,1.0,1.0
1.3258466941306504,1.0,1.0
1.3301509487783036,1.0,1.0
1.1461792797603585,1.0,1.0
1.0623862865190659,1.0,1.0
1.1713892954296123,1.0,1.0
1.1932387427343016,1.0,1.0
1.2736080974249724,1.0,1.0
1.0977906807081887,1.0,1.0
1.1100553797625223,1.0,1.0
1.1274921942826102,1.0,1.0
1.133227946061993,1.0,1.0
2.5627518003055543,1.0,1.0
3.3493194810377402,1.0,1.0
3.4152610442292604,1.0,1.0
3.5824288746095134,1.0,1.0
1.3080091306488482,1.0,1.0
1.3866628998362855,1.0,1.0
1.4729976391930735,1.0,1.0
1.5236065579038884,1.0,1.0
1.7656043932470986,1.0,1.0
1.9145217424568035,1.0,1.0
2.0574462205227126,1.0,1.0
2.222978532465252,1.0,1.0
2.2108257152767035,1.0,1.0
2.3032391917028616,1.0,1.0
2.4176360891613013,1.0,1.0
2.5587773731576275,1.0,1.0
2.711878371389629,1.0,1.0
2.8454119125790447,1.0,1.0
2.9477036614879912,1.0,1.0
3.0152141664070196,1.0,1.0
3.049359969846091,1.0,1.0
3.0642183236996416,1.0,1.0
3.4776943728733194,1.0,1.0
3.5136543174766164,1.0,1.0
3.575814400508544,1.0,1.0
2.4359375060464323,1.0,1.0
2.3966130306206046,1.0,1.0
3.0547171657244228,1.0,1.0
3.795512656986965,1.0,1.0
3.6552624969759546,1.0,1.0
3.692623397222864,1.0,1.0
1.307825191546816,1.0,1.0
1.3031984522616717,1.0,1.0
1.3033024153178296,1.0,1.0
1.3053052571184964,1.0,1.0
1.3053052571184964,1.0,1.0
2.571554665211746,1.0,1.0
3.361602453248101,1.0,1.0
3.7218334251843106,1.0,1.0
3.841550249462763,1.0,1.0
4.011235522776703,1.0,1.0
2.1979939090142477,1.0,1.0
1.4161304036532476,1.0,1.0
1.2906914560608027,1.0,1.0
1.1609300341666153,1.0,1.0
1.0614910079431823,1.0,1.0
1.1949549360039746,1.0,1.0
1.3906596927963113,1.0,1.0
1.6880126161761777,1.0,1.0
1.5841773925481228,1.0,1.0
1.1314790996521429,1.0,1.0
2.230744485131365,1.0,1.0
2.4461408129621325,1.0,1.0
2.667096405042497,1.0,1.0
3.086333356541056,1.0,1.0
2.8320072387478747,1.0,1.0
2.973366936130526,1.0,1.0
3.023269542654483,1.0,1.0
3.0522751025769006,1.0,1.0
3.068384204852156,1.0,1.0
3.076476712556186,1.0,1.0
3.080524162438972,1.0,1.0
3.081697725998952,1.0,1.0
3.082668890873233,1.0,1.0
3.083574174133555,1.0,1.0
3.5690604625056004,1.0,1.0
3.9744563771312205,1.0,1.0
4.282850152868745,1.0,1.0
3.1282446449664087,1.0,1.0
3.084693113908453,1.0,1.0
3.0866205296074902,1.0,1.0
3.090406961671135,1.0,1.0
3.095972537953335,1.0,1.0
3.1021600918703944,1.0,1.0
3.110597647639001,1.0,1.0
3.1209205559156015,1.0,1.0
3.1315738222737775,1.0,1.0
3.142070185291421,1.0,1.0
3.149664412193639,1.0,1.0
3.156014213362134,1.0,1.0
3.1610042327645256,1.0,1.0
3.1641487416769976,1.0,1.0
3.1680616575903287,1.0,1.0
3.1723192865802665,1.0,1.0
3.1752383310129804,1.0,1.0
3.178660514365532,1.0,1.0
3.229679218219073,1.0,1.0
3.185264165897487,1.0,1.0
3.19033434472041,1.0,1.0
3.195266145432573,1.0,1.0
3.199110517995744,1.0,1.0
3.204274617784389,1.0,1.0
3.208211941241489,1.0,1.0
3.213306120162888,1.0,1.0
3.217806140519574,1.0,1.0
3.222035994935684,1.0,1.0
3.2263531013104965,1.0,1.0
3.230220683304966,1.0,1.0
3.23403203519961,1.0,1.0
3.2392767860682707,1.0,1.0
3.2438207613127696,1.0,1.0
3.2479839733485134,1.0,1.0
3.2540709736279427,1.0,1.0
3.2592394586104207,1.0,1.0
3.2644918837575347,1.0,1.0
3.2688971830190527,1.0,1.0
3.2729429433191295,1.0,1.0
3.275735414767585,1.0,1.0
3.2784284037072347,1.0,1.0
3.2816570721197325,1.0,1.0
3.2836789333726704,1.0,1.0
3.2855360754510827,1.0,1.0
3.287565403569543,1.0,1.0
3.2894726002926995,1.0,1.0
3.291505991887855,1.0,1.0
3.2938763855912168,1.0,1.0
3.2957656448807358,1.0,1.0
3.297478324609577,1.0,1.0
3.299349125662186,1.0,1.0
3.3006789635110714,1.0,1.0
3.3024339766733513,1.0,1.0
3.304657570468269,1.0,1.0
3.3063721123716014,1.0,1.0
3.3085650998904876,1.0,1.0
3.310627844200309,1.0,1.0
3.3123570170420855,1.0,1.0
3.3145519030705746,1.0,1.0
3.615982977103667,1.0,1.0
3.8145944238609664,1.0,1.0
4.095543567962518,1.0,1.0
3.3211603364310123,1.0,1.0
3.3224035544007497,1.0,1.0
3.3236501454800536,1.0,1.0
3.325744882856016,1.0,1.0
3.3280433209258584,1.0,1.0
3.3306454599737343,1.0,1.0
3.3333752563818675,1.0,1.0
3.3345933910126018,1.0,1.0
3.334370953512619,1.0,1.0
3.3334588029161236,1.0,1.0
3.3321633471669942,1.0,1.0
3.3317567512075508,1.0,1.0
3.333492158548965,1.0,1.0
3.33590110986204,1.0,1.0
3.337934356116748,1.0,1.0
3.339846588280846,1.0,1.0
3.341408059440983,1.0,1.0
3.3448989068822446,1.0,1.0
3.3499865492683867,1.0,1.0
3.355430299975809,1.0,1.0
3.360389364512188,1.0,1.0
3.3642442776642643,1.0,1.0
3.3673725975811193,1.0,1.0
3.370351816365768,1.0,1.0
3.3737114516616447,1.0,1.0
3.5166114500286896,1.0,1.0
3.3779991341655284,1.0,1.0
3.378802624609505,1.0,1.0
3.3800173195163,1.0,1.0
3.4689921606426366,1.0,1.0
3.401230657575972,1.0,1.0
3.388135068011486,1.0,1.0
3.4170138656658717,1.0,1.0
3.6060957579895576,1.0,1.0
3.403549125012538,1.0,1.0
3.40773698890783,1.0,1.0
3.409906328324637,1.0,1.0
3.4113354306716577,1.0,1.0
3.411718087848127,1.0,1.0
3.4169541615061987,1.0,1.0
3.6060532289991056,1.0,1.0
3.4125753542579043,1.0,1.0
3.4132055443850633,1.0,1.0
3.4135467310870053,1.0,1.0
3.4141989100127934,1.0,1.0
3.414666912311564,1.0,1.0
3.4149549286329046,1.0,1.0
3.4152647096863507,1.0,1.0
3.415015796001404,1.0,1.0
3.4145353004799475,1.0,1.0
3.414308206029773,1.0,1.0
3.4144157821847836,1.0,1.0
3.4147704431574355,1.0,1.0
3.415433534728536,1.0,1.0
3.4161893535055317,1.0,1.0
3.4170756880049313,1.0,1.0
3.418167685294261,1.0,1.0
3.4192323949144576,1.0,1.0
3.419907368067191,1.0,1.0
3.4205713135134244,1.0,1.0
3.4214275867634725,1.0,1.0
3.4225094526123985,1.0,1.0
3.4238157120015043,1.0,1.0
3.424952577098336,1.0,1.0
3.426028496100593,1.0,1.0
3.4274545281306468,1.0,1.0
3.4290318595671843,1.0,1.0
3.4308852772966136,1.0,1.0
3.432442806097096,1.0,1.0
3.433270750071467,1.0,1.0
3.6720103075219637,1.0,1.0
3.4343824228239597,1.0,1.0
3.434599464559806,1.0,1.0
3.4341157231016752,1.0,1.0
3.433317852488359,1.0,1.0
3.432004507752408,1.0,1.0
3.4308258209416325,1.0,1.0
3.4302769911861555,1.0,1.0
3.4306522359997706,1.0,1.0
3.4320103455937407,1.0,1.0
3.4344658603528795,1.0,1.0
3.4371160223071517,1.0,1.0
3.4390209147786206,1.0,1.0
3.4397224488982463,1.0,1.0
3.440445529739305,1.0,1.0
3.4410352607192216,1.0,1.0
3.4429383485467926,1.0,1.0
3.445438192142606,1.0,1.0
3.4472882670417286,1.0,1.0
3.449488576085688,1.0,1.0
3.4507142926431316,1.0,1.0
3.45228482941372,1.0,1.0
3.4534315776610236,1.0,1.0
3.4543369638708303,1.0,1.0
3.4550677114205266,1.0,1.0
3.455403120839656,1.0,1.0
3.4557929844800106,1.0,1.0
3.4560339226078676,1.0,1.0
3.4551665187018346,1.0,1.0
3.453868446824639,1.0,1.0
3.4521109416792592,1.0,1.0
3.450757046958285,1.0,1.0
3.45032537371569,1.0,1.0
3.4515011537175035,1.0,1.0
3.4542729292917334,1.0,1.0
3.457510242432968,1.0,1.0
3.454486834096241,1.0,1.0
3.45242560374942,1.0,1.0
3.4492618934334502,1.0,1.0
3.446387955635902,1.0,1.0
3.450008579985623,1.0,1.0
3.453556655228328,1.0,1.0
3.5376086766605046,1.0,1.0
3.7816779705243224,1.0,1.0
3.440951338722141,1.0,1.0
3.4388323718823077,1.0,1.0
3.4461822625667122,1.0,1.0
3.4613596810948315,1.0,1.0
3.4750317117082288,1.0,1.0
3.486528613510301,1.0,1.0
3.492158969241395,1.0,1.0
3.4966243364989475,1.0,1.0
3.4980220877001393,1.0,1.0
3.499797009475884,1.0,1.0
3.502704121230714,1.0,1.0
3.5066936801962614,1.0,1.0
3.509311576571053,1.0,1.0
3.5121371402227872,1.0,1.0
3.515750376433062,1.0,1.0
3.5183558461995403,1.0,1.0
3.5216676220970244,1.0,1.0
3.5236850807455555,1.0,1.0
3.9172058864612493,1.0,1.0
3.408031727224896,1.0,1.0
2.7981378607294074,1.0,1.0
2.0503087025122593,1.0,1.0
1.3228185924432325,1.0,1.0
1.2981189368141766,1.0,1.0
1.2782660385634697,1.0,1.0
1.3599022395329656,1.0,1.0
2.0229499796901194,1.0,1.0
2.3223987374721538,1.0,1.0
2.2681548934594162,1.0,1.0
1.6277391470805689,1.0,1.0
1.1454881862100297,1.0,1.0
1.1629976606665875,1.0,1.0
1.0398591277419562,1.0,1.0
1.0149906165195488,1.0,1.0
1.0467431595257555,1.0,1.0
1.0094985109548449,1.0,1.0
1.3248230832856849,1.0,1.0
1.1134759801229008,1.0,1.0
1.1678746691322774,1.0,1.0
1.4875102136781284,1.0,1.0
1.5456168222851823,1.0,1.0
1.2238787394923127,1.0,1.0
1.030657971095437,1.0,1.0
1.0115990620205317,1.0,1.0
1.0387142985157696,1.0,1.0
1.0218788677465473,1.0,1.0
1.2080011850279946,1.0,1.0
1.0123976194377606,1.0,1.0
1.012595043372885,1.0,1.0
1.0129629123606412,1.0,1.0
1.0134921295069532,1.0,1.0
1.1692870324698679,1.0,1.0
1.353297491360915,1.0,1.0
2.398234300520181,1.0,1.0
2.4925012438916645,1.0,1.0
2.175753073211963,1.0,1.0
3.217209842428014,1.0,1.0
4.066621773959025,1.0,1.0
3.738604051053705,1.0,1.0
3.6082847358488177,1.0,1.0
3.401720597886137,1.0,1.0
3.3618085133565145,1.0,1.0
3.3618085133565145,1.0,1.0
3.3618085133565145,1.0,1.0
3.3618085133565145,1.0,1.0
3.0281744363967835,1.0,1.0
3.314259038618121,1.0,1.0
3.6639389890801892,1.0,1.0
1.9532354785646346,1.0,1.0
2.0661926195957245,1.0,1.0
1.7510223385319807,1.0,1.0
1.3920452224807736,1.0,1.0
1.6772820025624438,1.0,1.0
1.6463353620541559,1.0,1.0
1.9586483937962889,1.0,1.0
1.788393451679605,1.0,1.0
2.000145051139712,1.0,1.0
2.199296914525994,1.0,1.0
2.4580371614709757,1.0,1.0
2.036902729608114,1.0,1.0
0.986472452301483,1.0,1.0
0.9559594647396749,1.0,1.0
0.9547917617699025,1.0,1.0
0.9541426308831362,1.0,1.0
0.9529450256072878,0.0,1.0
2.237074542388698,1.0,1.0
2.2659555155529465,1.0,1.0
2.4023245905332615,1.0,1.0
1.732227006288831,1.0,1.0
0.9507201234479535,0.0,1.0
0.9534517442237436,1.0,1.0
0.9561612504696647,1.0,1.0
1.7702652552228664,1.0,1.0
3.5389101514566605,1.0,1.0
3.7187826152180348,1.0,1.0
3.9686591992396756,1.0,1.0
2.2073358291774476,1.0,1.0
1.1400138723288002,1.0,1.0
1.1974238064773843,1.0,1.0
1.0889749708946441,1.0,1.0
1.0216414677252375,1.0,1.0
0.9235881878213548,0.0,1.0
0.9780572482346561,1.0,1.0
0.9802402667695979,1.0,1.0
0.9838366560498455,1.0,1.0
